"table_schema","table_name","column_name","data_type","character_maximum_length","is_nullable","column_default"
lendingfinance,finance_exposure_mapping,percentage_finance_amount,numeric,,NO,
lendingfinance,finance_exposure_mapping,limit_consumed,numeric,,NO,
lendingfinance,finance_exposure_mapping,created_at,timestamp with time zone,,YES,CURRENT_TIMESTAMP
lendingfinance,finance_exposure_mapping,updated_at,timestamp with time zone,,YES,
lendingfinance,finance_exposure_mapping,deleted_at,timestamp with time zone,,YES,
lendingfinance,finance_inventory_details,id,integer,,NO,nextval('lendingfinance.finance_inventory_details_id_seq'::regclass)
lendingfinance,finance_inventory_details,finance_id,integer,,NO,
lendingfinance,finance_inventory_details,inventory_name,text,,YES,
lendingfinance,finance_inventory_details,quantity,integer,,YES,
lendingfinance,finance_inventory_details,per_quantity_amount,numeric,,YES,
lendingfinance,finance_inventory_details,total_amount,numeric,,YES,
lendingfinance,finance_inventory_details,inventory_guid,uuid,,YES,uuid_generate_v4()
lendingfinance,finance_inventory_details,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
lendingfinance,finance_inventory_details,updated_at,timestamp with time zone,,YES,
lendingfinance,finance_inventory_details,deleted_at,timestamp with time zone,,YES,
lendingfinance,finance_invoices,id,bigint,,NO,nextval('lendingfinance.finance_invoices_id_seq'::regclass)
lendingfinance,finance_invoices,finance_id,integer,,NO,
lendingfinance,finance_invoices,invoice_id,text,,YES,
lendingfinance,finance_invoices,invoice_amount,numeric,,NO,
lendingfinance,finance_invoices,invoice_date,timestamp with time zone,,YES,
lendingfinance,finance_invoices,invoice_due_date,timestamp with time zone,,YES,
lendingfinance,finance_invoices,invoice_terms,integer,,YES,
lendingfinance,finance_invoices,invoice_file_name,text,,YES,
lendingfinance,finance_invoices,source_reference_id,integer,,YES,
lendingfinance,finance_invoices,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
lendingfinance,finance_invoices,updated_at,timestamp with time zone,,YES,
lendingfinance,finance_invoices,deleted_at,timestamp with time zone,,YES,
lendingfinance,finance_invoices,invoice_document_id,integer,,YES,
lendingfinance,finance_invoices,invoice_commodities,ARRAY,,YES,
lendingfinance,finance_invoices,invoice_amount_in_currency,numeric,,YES,
lendingfinance,finance_invoices,category_id,text,,NO,
lendingfinance,finance_invoices,category_type,text,,NO,
lendingfinance,finance_transaction_distribution,transaction_id,integer,,NO,
lendingfinance,finance_transaction_distribution,principal_settled,numeric,,NO,'0'::numeric
lendingfinance,finance_transaction_distribution,interest_settled,numeric,,NO,'0'::numeric
lendingfinance,finance_transaction_distribution,overdue_settled,numeric,,NO,'0'::numeric
lendingfinance,finance_transaction_distribution,transaction_fee_settled,numeric,,NO,'0'::numeric
lendingfinance,finance_transaction_distribution,short_balance_settled,numeric,,NO,'0'::numeric
lendingfinance,finance_transaction_distribution,extra_balance_used,numeric,,NO,'0'::numeric
lendingfinance,finance_transaction_distribution,waiver_state,text,,YES,
lendingfinance,finance_transaction_distribution,waiver_reqest_comment,text,,YES,
lendingfinance,finance_transaction_distribution,waiver_request_res_comment,text,,YES,
lendingfinance,finance_transaction_distribution,tax_amount_settled,numeric,,YES,
lendingfinance,finance_transaction_distribution,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
lendingfinance,finance_transaction_distribution,updated_at,timestamp with time zone,,YES,
lendingfinance,finance_transaction_distribution,deleted_at,timestamp with time zone,,YES,
lendingfinance,finance_transaction_distribution,tenant_code,USER-DEFINED,,YES,
lendingfinance,finance_transaction_distribution,short_amount_payed,numeric,,NO,'0'::numeric
lendingfinance,finance_transaction_distribution,extra_amount_payed,numeric,,NO,'0'::numeric
lendingfinance,finance_transaction_distribution,excess_amount,numeric,,NO,'0'::numeric
lendingfinance,finance_transaction_distribution,fee_settlement_info,json,,YES,'{}'::json
lendingfinance,finance_transaction_distribution,carried_interest_settled,numeric,,NO,'0'::numeric
lendingfinance,finance_transaction_distribution,carried_overdue_settled,numeric,,NO,'0'::numeric
lendingfinance,finance_transaction_distribution,carried_transaction_fee_settled,numeric,,NO,'0'::numeric
lendingfinance,finance_transaction_distribution,carried_tax_amount_settled,numeric,,NO,'0'::numeric
lendingfinance,finance_transactions,id,integer,,NO,nextval('lendingfinance.finance_transactions_id_seq'::regclass)
lendingfinance,finance_transactions,finance_id,integer,,NO,
lendingfinance,finance_transactions,external_transaction_id,text,,NO,
lendingfinance,finance_transactions,transaction_event,text,,NO,
lendingfinance,finance_transactions,transaction_type,text,,NO,
lendingfinance,finance_transactions,transaction_amount,numeric,,NO,
lendingfinance,finance_transactions,transaction_currency,text,,NO,
lendingfinance,finance_transactions,created_by,text,,NO,
lendingfinance,finance_transactions,notes,text,,YES,
lendingfinance,finance_transactions,debit_from_org,integer,,NO,
lendingfinance,finance_transactions,debit_account,text,,NO,
lendingfinance,finance_transactions,credit_to_org,integer,,YES,
lendingfinance,finance_transactions,credit_account,text,,NO,
lendingfinance,finance_transactions,mode_of_payment,text,,NO,
lendingfinance,finance_transactions,transaction_event_type,text,,NO,'Disbursal'::text
lendingfinance,finance_transactions,document_upload_id,text,,NO,'11eh9l1algkvlpd1'::text
lendingfinance,finance_transactions,other_charges_type,text,,YES,
lendingfinance,finance_transactions,other_charges_amount,integer,,YES,
lendingfinance,finance_transactions,transaction_event_date,timestamp with time zone,,YES,
lendingfinance,finance_transactions,dpwfs_miscellaneous_fees_commission,numeric,,YES,
lendingfinance,finance_transactions,dpwfs_finance_commission,numeric,,YES,
lendingfinance,finance_transactions,payment_by,text,,YES,
lendingfinance,finance_transactions,debited_from_name,text,,YES,
lendingfinance,finance_transactions,tenant_code,USER-DEFINED,,YES,
lendingfinance,finance_transactions,created_at,timestamp with time zone,,NO,CURRENT_TIMESTAMP
lendingfinance,finance_transactions,updated_at,timestamp with time zone,,YES,
lendingfinance,finance_transactions,deleted_at,timestamp with time zone,,YES,
lendingfinance,finance_transactions,spot_rate,numeric,,YES,
lendingfinance,finance_transactions,forward_rate,numeric,,YES,
lendingfinance,finance_transactions,forward_ref_id,character varying,30,YES,
lendingfinance,finance_transactions,use_funds_received_earlier,boolean,,YES,
lendingfinance,finance_transactions,exchange_rate_to_usd,numeric,,NO,'1'::numeric
lendingfinance,finance_transactions,transaction_amount_in_usd,numeric,,YES,
lendingfinance,finance_upcoming_transactions,id,integer,,NO,nextval('lendingfinance.finance_upcoming_transactions_id_seq'::regclass)
lendingfinance,finance_upcoming_transactions,finance_id,integer,,NO,
lendingfinance,finance_upcoming_transactions,event_type,text,,NO,
lendingfinance,finance_upcoming_transactions,event_name,text,,NO,
lendingfinance,finance_upcoming_transactions,receivable_amount,numeric,,NO,
lendingfinance,finance_upcoming_transactions,currency,text,,NO,
lendingfinance,finance_upcoming_transactions,received_amount,numeric,,NO,'0'::numeric
lendingfinance,finance_upcoming_transactions,debit_from_org,integer,,YES,
lendingfinance,finance_upcoming_transactions,debit_account,text,,YES,
lendingfinance,finance_upcoming_transactions,credit_to_org,integer,,YES,
lendingfinance,finance_upcoming_transactions,credit_account,text,,YES,
